MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,Chroma_0,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,SpectralContrast_0,SpectralContrast_1,SpectralContrast_2,SpectralContrast_3,SpectralContrast_4,SpectralContrast_5,SpectralContrast_6,Label
-500.6404724121094,104.28423309326172,-2.9698638916015625,26.752948760986328,17.401222229003906,-3.2741849422454834,-6.982747554779053,2.8533334732055664,-9.409637451171875,2.200510025024414,-11.037073135375977,-8.714845657348633,0.26058006286621094,0.5512954592704773,0.5920556783676147,0.664032518863678,0.6628287434577942,0.6459352374076843,0.632298469543457,0.6207196116447449,0.6212028861045837,0.6025926470756531,0.571902334690094,0.5299006104469299,0.5254412293434143,17.3170179785383,9.622409145771805,12.440551024487968,12.968601077227595,15.848814256650186,20.704708472528846,18.817396564222626,Dutch
-664.7564697265625,95.17711639404297,-14.068610191345215,23.075347900390625,8.794625282287598,-5.772284030914307,-4.498542785644531,-10.829894065856934,-10.833571434020996,-5.913778305053711,-4.159334659576416,1.6684552431106567,3.8016395568847656,0.6783743500709534,0.7431566119194031,0.6594484448432922,0.5897274017333984,0.545892596244812,0.5545331835746765,0.5334655046463013,0.5114582777023315,0.4870363473892212,0.5185467600822449,0.5613148212432861,0.6342179179191589,10.194449711128692,5.972224067924579,11.310047769108161,10.797763253336614,14.318022184723075,19.2654479418167,22.67110247333944,Dutch
-482.994384765625,102.92691040039062,4.609936237335205,32.194881439208984,17.03775405883789,3.2806217670440674,-1.387204885482788,8.053777694702148,-8.103041648864746,4.22406530380249,-8.34378433227539,-3.8105623722076416,2.9983808994293213,0.5820080637931824,0.6315904855728149,0.7010274529457092,0.7078995108604431,0.685558557510376,0.6586001515388489,0.632880449295044,0.6141598224639893,0.5535666942596436,0.5154950618743896,0.5249240398406982,0.5542762279510498,16.17599183797493,11.06268661240468,12.831022188152453,12.700820458525136,15.65040869731969,19.312062369843144,17.11599584082053,Dutch
-495.2162780761719,112.05043029785156,-8.72225570678711,24.552356719970703,6.8473124504089355,-10.814220428466797,-7.335568428039551,-0.7570229172706604,-15.652959823608398,2.781345844268799,-10.998953819274902,-9.275208473205566,-0.29646092653274536,0.5098313093185425,0.5699481964111328,0.6447886824607849,0.6139058470726013,0.5998701453208923,0.6067900061607361,0.5887886881828308,0.5924731492996216,0.5521939992904663,0.5243967771530151,0.5049081444740295,0.4968871772289276,17.48781224939079,9.442552472208773,12.206213264881612,13.728034225748102,16.980509506197784,22.24292660279561,19.946361834855068,Dutch
-482.43927001953125,96.29174041748047,-9.051651954650879,28.69601821899414,13.226040840148926,1.881933569908142,-13.424959182739258,-4.18773889541626,-9.84877872467041,10.762685775756836,-7.465887069702148,-13.04239559173584,-2.0408594608306885,0.49885571002960205,0.5238252878189087,0.5716562271118164,0.5819043517112732,0.5915226936340332,0.6098464131355286,0.6331475973129272,0.6258556842803955,0.6145035624504089,0.5850400328636169,0.5837059020996094,0.5106528401374817,16.96260770745839,9.07718053869676,11.705930085834279,13.272115835247478,17.448017177916867,21.859887577419716,21.29399338500735,Dutch
-532.1092529296875,113.23509979248047,17.560501098632812,31.375892639160156,11.457494735717773,-2.1475846767425537,-6.78567361831665,-8.709975242614746,-8.491714477539062,-0.8645674586296082,-6.356346130371094,-12.329591751098633,-5.735314846038818,0.543996274471283,0.5199460983276367,0.5323147773742676,0.5445277690887451,0.565365731716156,0.6213838458061218,0.6649336814880371,0.710788369178772,0.7118340730667114,0.6477731466293335,0.5982189178466797,0.5647637248039246,15.966140577601257,8.242384129980463,12.19455661375057,14.527325210745815,16.166571148408966,20.34392986285293,21.190719939441607,Dutch
-344.9996337890625,93.09925842285156,27.89089012145996,42.3575439453125,23.63316535949707,15.889016151428223,6.906787872314453,7.071826457977295,0.6214271187782288,7.002105236053467,5.003498077392578,6.587012767791748,5.220038414001465,0.6541744470596313,0.5865176916122437,0.6474972367286682,0.6929958462715149,0.7350333333015442,0.7821722030639648,0.8225299715995789,0.8392024040222168,0.8272877335548401,0.8105535507202148,0.783568263053894,0.7406876683235168,9.310389965652622,6.579080387060713,9.90050546488467,11.0554116288544,13.426251199959253,16.091622979619746,14.42435630804863,Dutch
-472.578857421875,106.37322235107422,-9.634297370910645,23.728538513183594,14.095247268676758,1.9410480260849,-7.532083988189697,-6.6209797859191895,-18.303430557250977,2.2951278686523438,-4.104113578796387,-10.840786933898926,-9.201545715332031,0.6624635457992554,0.5940389633178711,0.5259236097335815,0.50192791223526,0.4759299159049988,0.4636933505535126,0.49260491132736206,0.5356214642524719,0.5810035467147827,0.5841065049171448,0.6866070032119751,0.7110486030578613,15.397584795417082,7.151424455602055,10.84201095281345,11.878863450092625,16.751798117601425,20.574606676927,20.3773352678213,Dutch
-553.238037109375,98.48471069335938,-16.606006622314453,23.37892723083496,11.220169067382812,-9.461847305297852,-11.105324745178223,-15.964668273925781,-14.176334381103516,-2.559274196624756,-4.392924785614014,-0.5193079710006714,5.402799606323242,0.6259688138961792,0.7000645399093628,0.6314135789871216,0.555146336555481,0.524687647819519,0.5675913691520691,0.5677009224891663,0.48544958233833313,0.4314672350883484,0.4329606890678406,0.4652984142303467,0.5525365471839905,10.078372267867225,6.455480202307303,10.841964621739198,11.205311793277305,14.570488566306738,18.804321205578397,20.60577033945002,Dutch
-566.9691772460938,92.65422821044922,-16.2637939453125,28.478580474853516,8.507493019104004,-9.639463424682617,-6.040775775909424,-13.347493171691895,-15.844165802001953,-4.54541540145874,-4.333672523498535,2.557589292526245,6.069126605987549,0.7231762409210205,0.7375584840774536,0.6806045174598694,0.5453366637229919,0.4490465819835663,0.45188313722610474,0.45080623030662537,0.43560612201690674,0.4300878345966339,0.43018144369125366,0.4851742088794708,0.6071957945823669,9.941144558961915,5.688675683645739,11.81293545723101,11.084381165022169,14.400899347316166,19.540008917766194,21.912120669858787,Dutch
-484.9345397949219,104.28433227539062,-7.901952266693115,26.22357749938965,4.331439971923828,-3.959336042404175,-10.158700942993164,-1.0524389743804932,-9.731608390808105,-1.5990222692489624,-13.913031578063965,-5.93131160736084,-0.6476336121559143,0.536925196647644,0.5750611424446106,0.6256987452507019,0.605526328086853,0.5823062062263489,0.5768057703971863,0.5636422634124756,0.5739445686340332,0.5419461727142334,0.5334069132804871,0.5407417416572571,0.5458747744560242,17.393209585586376,8.845636624541504,12.56577577337299,13.249741692532378,16.1881622095982,20.29932948993705,21.298307814829453,Dutch
-330.5244140625,101.97822570800781,30.649553298950195,41.45135498046875,23.15321922302246,12.88863468170166,5.435020446777344,7.8782639503479,-0.5796504616737366,4.173030376434326,2.682621955871582,6.021910190582275,4.324825763702393,0.6408956050872803,0.6039434671401978,0.677634596824646,0.7180395126342773,0.7725784182548523,0.8124794960021973,0.8426443338394165,0.8462433218955994,0.815639317035675,0.7938148975372314,0.7587419748306274,0.7085691094398499,8.971618943276559,6.218837855873705,10.511405574750551,11.340374639552351,13.295737993206723,15.709413735140696,14.439510673708753,Dutch
-332.6812438964844,64.61919403076172,21.60308265686035,25.20856475830078,17.065753936767578,16.446441650390625,11.389214515686035,7.036214351654053,4.211459636688232,9.103382110595703,8.489192962646484,9.240333557128906,10.503588676452637,0.8656685948371887,0.807948648929596,0.7744248509407043,0.8211278915405273,0.8530148863792419,0.8801400065422058,0.8960435390472412,0.9057570099830627,0.9110777974128723,0.9244875311851501,0.925312876701355,0.9046000838279724,19.195668247037986,6.4708885463263,8.103324585340916,10.387556820387795,11.99187021896694,14.603313898687976,23.21495976411187,Dutch
-459.5555419921875,97.61427307128906,-9.57850456237793,39.45417785644531,9.243782997131348,-2.954604387283325,-12.0769681930542,-6.451422691345215,-18.865734100341797,7.174005508422852,-1.8032257556915283,-14.822303771972656,-0.9931480884552002,0.4884420931339264,0.5216270089149475,0.5810046792030334,0.6191038489341736,0.6258067488670349,0.6117193102836609,0.6163539290428162,0.6173577308654785,0.6003677845001221,0.5350672006607056,0.45969241857528687,0.4652757942676544,18.112862056418294,9.309561971870282,12.46754406517445,13.13085869951079,16.316837352342237,23.957722863624635,21.654433734497317,Dutch
-488.9599914550781,105.27147674560547,-12.310673713684082,26.452455520629883,18.694347381591797,-1.7512791156768799,-8.600824356079102,-2.6307108402252197,-10.287352561950684,5.353039264678955,-14.883709907531738,-8.950392723083496,2.8942198753356934,0.5568738579750061,0.5895692110061646,0.6462893486022949,0.6574782729148865,0.6433848738670349,0.6408915519714355,0.6139090657234192,0.5875990390777588,0.5869606137275696,0.5370307564735413,0.5761188864707947,0.5443437695503235,17.098311245525533,9.773909212516342,12.491098366090698,12.589477362118396,17.68354759575501,21.263003517392242,19.67650452123336,Dutch
-370.62506103515625,59.420982360839844,12.20870304107666,39.46598815917969,26.30325698852539,3.8862740993499756,5.939276218414307,-3.0981619358062744,-8.543798446655273,1.534117341041565,-4.928338527679443,4.843824863433838,-4.306606292724609,0.6354339718818665,0.6090099811553955,0.6137613654136658,0.6135378479957581,0.6118596792221069,0.6349992752075195,0.6735670566558838,0.7048736214637756,0.6962927579879761,0.6739978790283203,0.6516029238700867,0.6605837941169739,13.37967443211585,8.551081159725364,10.76588889786245,12.0138915986447,13.968162627521773,18.31461752786894,25.001531078410896,Dutch
-525.2760620117188,66.6341781616211,13.027180671691895,21.97650146484375,7.313162326812744,12.30639362335205,-2.7311675548553467,4.001410484313965,-6.155109405517578,0.9718046188354492,-6.9245429039001465,-2.4298770427703857,-0.42135781049728394,0.6372294425964355,0.612500011920929,0.6265648603439331,0.6223291754722595,0.6343058347702026,0.6638720631599426,0.6822274327278137,0.6936675310134888,0.6842795610427856,0.6844840049743652,0.6647056341171265,0.6635929942131042,12.99579126181353,7.299006259251603,10.129672079784825,11.490577077336502,16.125857143955244,20.441440755766372,31.38478919607942,Dutch
-483.6711120605469,104.39871978759766,-5.543616771697998,29.936962127685547,15.874674797058105,-4.187020778656006,-5.806293964385986,4.402442932128906,-9.602195739746094,2.946131467819214,-10.776747703552246,-4.695623397827148,0.5012586712837219,0.527944028377533,0.5782669186592102,0.6169174313545227,0.6670911908149719,0.6846091747283936,0.6603742837905884,0.6490525007247925,0.653361976146698,0.6061834692955017,0.582586407661438,0.5352123379707336,0.5074827671051025,17.359439128852962,10.327525743182312,12.48043473126799,13.014865670563392,16.331796624061802,20.63935591598624,18.472842434735142,Dutch
-466.79241943359375,96.7305908203125,-2.8171184062957764,27.116867065429688,13.025496482849121,0.19226421415805817,-1.6637927293777466,6.47869348526001,-6.745899677276611,4.4160475730896,-11.091216087341309,-2.657362222671509,3.1229147911071777,0.5692631602287292,0.591163694858551,0.6481696367263794,0.644049882888794,0.6065016984939575,0.5944345593452454,0.6025471687316895,0.6043910980224609,0.5952805280685425,0.5881295800209045,0.556720495223999,0.5521306991577148,16.535217589654973,10.32704242360399,12.277784840477466,12.837694365819502,16.49421398254186,20.338118380269464,17.958280779348474,Dutch
-484.0745544433594,105.69867706298828,-4.5750837326049805,25.43026351928711,9.452411651611328,-4.0023932456970215,-2.522878408432007,3.978410005569458,-10.36735725402832,1.847511887550354,-7.923196792602539,-4.270416736602783,1.7278714179992676,0.5822080969810486,0.6303303241729736,0.685623288154602,0.7004684209823608,0.6891137361526489,0.6576273441314697,0.6244292259216309,0.5961921811103821,0.5416606664657593,0.5215708017349243,0.5175197720527649,0.5469623804092407,17.314021127223658,10.301126699600076,11.684689447006592,12.756697964969739,15.884578860201373,20.335069128621623,18.521561574379884,Dutch
-552.6809692382812,95.95281219482422,-13.081853866577148,27.79882049560547,6.136183738708496,-7.730563163757324,-9.060264587402344,-17.065570831298828,-15.54704475402832,-3.101600170135498,-8.642049789428711,2.822065830230713,6.41337776184082,0.6814102530479431,0.7036355137825012,0.6479471325874329,0.5113318562507629,0.4773537516593933,0.4821811020374298,0.48442918062210083,0.4848930239677429,0.46306112408638,0.46196234226226807,0.4830312132835388,0.5581400394439697,10.513632766107163,6.613854799803943,11.806462400094597,11.191683814455844,14.882854838530339,19.94304334190229,21.103569453105163,Dutch
-448.2105407714844,104.46979522705078,-6.1045074462890625,26.978580474853516,8.65552806854248,-10.187088966369629,-14.269497871398926,-2.2703633308410645,-15.976581573486328,4.129401206970215,-6.76624059677124,-13.191536903381348,-2.474506378173828,0.48707082867622375,0.5114886164665222,0.5549389123916626,0.5761747360229492,0.6185506582260132,0.6464574933052063,0.6321272850036621,0.6120396256446838,0.5254470109939575,0.48230382800102234,0.46364718675613403,0.4584411680698395,17.665883634236415,9.140901890178245,12.516593239213686,14.016391005613215,16.007632386625698,22.358540050071692,21.12805847184964,Dutch
-351.18829345703125,96.85503387451172,26.49480628967285,43.53279113769531,25.012086868286133,13.281087875366211,7.016082763671875,8.558916091918945,-0.1582247018814087,3.78721022605896,3.207355260848999,6.667428016662598,6.273890972137451,0.7211437821388245,0.6390970945358276,0.6244545578956604,0.6861905455589294,0.7238667607307434,0.7553952932357788,0.8018205761909485,0.8418428897857666,0.849521815776825,0.8427464365959167,0.8219847083091736,0.7922655940055847,9.532751808775576,6.4887377048673445,10.419674486193053,11.07174302935478,13.281162819190914,16.081402171419857,14.362443436197747,Dutch
-359.5447692871094,90.26850128173828,28.49675750732422,45.492706298828125,25.449800491333008,15.130914688110352,7.241434574127197,8.879408836364746,2.0407516956329346,2.4623892307281494,4.2595367431640625,7.5912556648254395,3.9329824447631836,0.6402407884597778,0.5893286466598511,0.6645693182945251,0.712100625038147,0.7669813632965088,0.820306122303009,0.8700348734855652,0.8862575888633728,0.863281786441803,0.8348362445831299,0.7859143018722534,0.7269328236579895,9.505639814377474,6.161552482047952,10.607887939787592,10.784375690537443,12.911532307704588,15.799253420424325,14.023113632595111,Dutch
-468.0436706542969,101.72792053222656,2.7115607261657715,30.084503173828125,5.881270885467529,-7.649117946624756,-8.962185859680176,-2.398073673248291,-12.93929672241211,5.062058925628662,-3.9256253242492676,-12.150260925292969,-0.5042091012001038,0.5111181139945984,0.5437633395195007,0.573363184928894,0.5977672338485718,0.6529799699783325,0.6723682880401611,0.605284571647644,0.583095133304596,0.5360670685768127,0.534267783164978,0.5222272872924805,0.5025010704994202,17.75349978727788,9.385767279377259,12.226365352354918,14.033298737968646,15.575196389685757,21.49833679338965,20.4777824756301,Dutch
-550.0541381835938,98.86625671386719,-16.625246047973633,19.45575523376465,7.860315322875977,-13.788267135620117,-7.070456504821777,-13.389440536499023,-14.157309532165527,-8.319272994995117,-1.6807631254196167,1.489117980003357,4.249035835266113,0.6695553064346313,0.760764479637146,0.673538088798523,0.5513302683830261,0.5165485143661499,0.5208511352539062,0.4703142046928406,0.4349416196346283,0.40613168478012085,0.38657134771347046,0.41644254326820374,0.5352842807769775,9.976449013048686,5.6723844053010675,11.685113214045407,10.798875885813787,14.273685049725337,20.012900788327467,22.254453895610425,Dutch
-490.1698913574219,95.72559356689453,-5.660816669464111,23.707788467407227,7.221280097961426,-3.26758074760437,-11.762764930725098,-2.7206625938415527,-9.544351577758789,2.2104334831237793,-16.880077362060547,-10.72162914276123,-2.34451961517334,0.5267965197563171,0.5130314826965332,0.5388466715812683,0.5111010670661926,0.5083682537078857,0.5350825190544128,0.5581960678100586,0.5654782652854919,0.5592019557952881,0.6008764505386353,0.5918214917182922,0.5528917908668518,17.431206631547266,8.656284058278816,12.314439754811609,13.311314902178182,17.10085827738723,20.795046071860625,22.049293108055664,Dutch
-491.2573547363281,100.77948760986328,-2.141993761062622,27.754098892211914,11.56345272064209,-3.2347638607025146,-7.528438091278076,2.815467119216919,-10.900514602661133,3.452162504196167,-10.212228775024414,-6.996321678161621,2.832821846008301,0.536253809928894,0.5798094272613525,0.6187504529953003,0.6621769666671753,0.6621372103691101,0.6474875807762146,0.6333715319633484,0.6400028467178345,0.5989920496940613,0.5562252402305603,0.522871196269989,0.5317272543907166,17.06862273549008,10.23790788248331,12.46106878350354,13.22258190316828,16.043024246615015,20.363167074209507,19.131375183365428,Dutch
-455.8470153808594,96.5785140991211,-8.937104225158691,25.74449920654297,7.191502094268799,-8.399324417114258,-20.087505340576172,0.6905202865600586,-8.237371444702148,3.652015209197998,-7.851756572723389,-14.141260147094727,0.6027480363845825,0.4807882606983185,0.4772656559944153,0.5242882966995239,0.5479219555854797,0.567713737487793,0.5827261805534363,0.5622051954269409,0.5669955611228943,0.5606796145439148,0.56414395570755,0.5379849076271057,0.47082749009132385,17.649345067507927,9.684015315518684,12.821230686766498,14.53739889879742,16.750312801868315,21.931503802196236,21.12522240597431,Dutch
-454.5833740234375,102.40946960449219,-10.232599258422852,28.58637046813965,11.898307800292969,-8.722021102905273,-18.65142250061035,-4.66403865814209,-9.820060729980469,4.233877658843994,-11.276700019836426,-13.726930618286133,1.025374412536621,0.4692879617214203,0.4912799894809723,0.5370268821716309,0.5659077763557434,0.592188835144043,0.5935733914375305,0.5652077198028564,0.5733835697174072,0.5558124780654907,0.5271373987197876,0.5144928097724915,0.44256025552749634,18.04620882847137,9.250296742085338,12.99041193020492,13.540007946850348,17.61278143420288,21.671757575743065,20.72652428437907,Dutch
-311.24945068359375,100.21870422363281,26.137500762939453,44.91814041137695,26.20856285095215,13.232342720031738,7.175288200378418,9.882979393005371,-1.1124162673950195,2.8226897716522217,-0.4520360827445984,4.232550621032715,5.333068370819092,0.6571784019470215,0.6009414196014404,0.6602137684822083,0.7115893959999084,0.7610001564025879,0.8061236143112183,0.8464126586914062,0.8634342551231384,0.8373561501502991,0.803756594657898,0.7623995542526245,0.7258014678955078,8.766899789772454,6.140658076481637,11.021590790404233,10.93511494518674,13.428553109795107,16.409708659806082,14.83317877546029,Dutch
-541.7006225585938,108.10960388183594,24.721336364746094,40.93796157836914,31.19017219543457,5.963637351989746,4.571271896362305,6.537224292755127,-9.256742477416992,6.126354217529297,-2.0863583087921143,-0.5347849726676941,0.10919777303934097,0.6308743953704834,0.6231578588485718,0.6847521662712097,0.7107711434364319,0.7141430377960205,0.7188161015510559,0.731023907661438,0.7244494557380676,0.6919716596603394,0.687824547290802,0.6656419038772583,0.6506322026252747,11.579694712070399,9.6087836833941,11.607443981113391,11.525655210723873,13.933648058481424,18.603701262675454,22.969327945800913,Dutch
-476.2600402832031,111.42733001708984,-12.780332565307617,20.02619171142578,16.33222770690918,-1.0895859003067017,-9.075111389160156,-4.719297885894775,-12.18492603302002,0.34314480423927307,-9.459342002868652,-7.546255588531494,2.018707275390625,0.5347746014595032,0.5654824376106262,0.6225159764289856,0.6456214785575867,0.6196698546409607,0.6174006462097168,0.6139684915542603,0.5619193911552429,0.5368764400482178,0.5310325622558594,0.5214770436286926,0.49982577562332153,17.885498939042062,9.656409848427952,12.590894221175988,12.605057641404862,17.59024254162476,21.45986165305691,20.28903912468202,Dutch
-477.537841796875,98.42272186279297,-5.818577766418457,31.467544555664062,17.382341384887695,2.7627060413360596,-17.151580810546875,-4.02556848526001,-14.814081192016602,3.638483762741089,0.9156700372695923,-11.074481964111328,-1.356939435005188,0.5276560187339783,0.5466135144233704,0.5733643770217896,0.6034495234489441,0.6239469647407532,0.6752333641052246,0.6983537673950195,0.6761940121650696,0.6224079728126526,0.5599876642227173,0.5136030316352844,0.5108928680419922,18.09916221368803,9.518014517216885,12.033058235356464,12.771988589587567,16.14940397953546,20.57895017233442,20.528008696263516,Dutch
-335.9120178222656,98.70582580566406,30.378734588623047,42.8063850402832,24.959514617919922,14.776368141174316,2.6906445026397705,4.1993632316589355,-0.06555426865816116,6.464197635650635,5.91873025894165,7.68804931640625,7.845195293426514,0.6782480478286743,0.5897180438041687,0.635260820388794,0.6851118803024292,0.7218302488327026,0.7629762887954712,0.8098879456520081,0.8365581631660461,0.8252898454666138,0.8300878405570984,0.8080592155456543,0.7727563381195068,8.756505330537529,7.193052107844834,10.152030287325147,11.02845617368375,13.364341389212813,15.510052042967427,14.21722635467713,Dutch
-450.7019348144531,102.5401840209961,-14.280721664428711,31.04993438720703,9.16187858581543,-7.89405632019043,-16.674829483032227,-3.0827877521514893,-14.97636890411377,6.6255669593811035,-9.00137710571289,-14.91657543182373,1.5452262163162231,0.4939309060573578,0.5072692632675171,0.5585377812385559,0.5980430245399475,0.6104004383087158,0.6002677083015442,0.5948513746261597,0.5929981470108032,0.5394105911254883,0.523658037185669,0.5157759189605713,0.47726425528526306,17.939380796851616,9.432376108196117,12.86928722658773,13.894443185078428,16.608924278728797,22.793834964301134,21.166017328385053,Dutch
-442.23040771484375,86.71883392333984,-16.3231201171875,41.67141342163086,13.00258731842041,-7.935401439666748,-2.608016014099121,-5.290802955627441,-13.298713684082031,1.4797931909561157,-0.2757579982280731,0.7958783507347107,2.9996931552886963,0.6324259638786316,0.5960683822631836,0.5789290070533752,0.5644003748893738,0.5795172452926636,0.6104334592819214,0.6071721911430359,0.6186828017234802,0.613986611366272,0.5940700769424438,0.6225967407226562,0.6754879951477051,11.899185486363129,8.225577512096974,12.028044796902885,11.797597697582615,14.333603735830328,20.334739052828585,18.034781105302514,Dutch
-459.01690673828125,95.66802978515625,-7.085443496704102,27.960742950439453,4.927920341491699,-6.8163323402404785,-13.347872734069824,-0.9091984629631042,-9.319555282592773,1.2916258573532104,-12.443877220153809,-11.611108779907227,-0.32110118865966797,0.51188725233078,0.48454228043556213,0.5000015497207642,0.52065110206604,0.5525748133659363,0.5538381934165955,0.5362350940704346,0.5711058974266052,0.6211493611335754,0.6272077560424805,0.6187092065811157,0.5881237387657166,17.028043731832057,9.614046229440568,12.764139910515649,14.360126936134918,16.179228819524173,21.252663409637876,21.065712796388517,Dutch
