MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,Chroma_0,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,SpectralContrast_0,SpectralContrast_1,SpectralContrast_2,SpectralContrast_3,SpectralContrast_4,SpectralContrast_5,SpectralContrast_6,Label
-481.75128173828125,101.01496124267578,-7.370455741882324,21.01102638244629,11.82065200805664,-5.823113441467285,-7.208418369293213,-1.6396584510803223,-9.234241485595703,-2.033903121948242,-10.702500343322754,-7.313917636871338,-5.521265029907227,0.5012639164924622,0.5267691612243652,0.5866335034370422,0.6176775097846985,0.611544132232666,0.6111303567886353,0.6136559844017029,0.6014848351478577,0.571067750453949,0.5465068221092224,0.5112791657447815,0.48167771100997925,17.389722908752834,9.665586865915717,12.711685237784314,13.156577230235138,17.081438869600163,22.94428263869194,42.03103954481216,Dutch
-355.55535888671875,100.48954010009766,26.0642147064209,42.599300384521484,21.112592697143555,15.803837776184082,4.642409324645996,9.552910804748535,-2.8311927318573,8.441622734069824,4.125474452972412,8.499217987060547,6.254281997680664,0.6177250146865845,0.5394639372825623,0.6127885580062866,0.6720399856567383,0.72700434923172,0.7841236591339111,0.8467440009117126,0.8744188547134399,0.8574678301811218,0.8440471291542053,0.7859472632408142,0.7209307551383972,9.259313314561048,6.945292317835133,9.818390638630214,11.259889956584649,13.109528404693997,16.916208509073513,37.99157615956301,Dutch
-494.7284851074219,97.0491714477539,-5.943329334259033,22.197572708129883,13.259092330932617,-6.565979957580566,-3.3290507793426514,0.8844760656356812,-13.32469367980957,-1.061517596244812,-11.908897399902344,-8.602119445800781,2.874549627304077,0.5507505536079407,0.5723420977592468,0.6220725774765015,0.6357328295707703,0.6109867095947266,0.6108641028404236,0.6250868439674377,0.6080052256584167,0.5609573125839233,0.5422520637512207,0.5565310716629028,0.5636836290359497,17.660488292046203,9.80625971377386,12.305297248924207,12.7083285447519,16.309950088416915,21.774346280608455,41.38039670526143,Dutch
-353.2115478515625,102.6376953125,27.48517417907715,47.475528717041016,24.500154495239258,14.251773834228516,1.5109773874282837,4.879726409912109,-1.0986539125442505,9.03434944152832,3.9076199531555176,8.194722175598145,5.856290340423584,0.6390489935874939,0.5741981267929077,0.6277708411216736,0.6591278314590454,0.7051457166671753,0.7562936544418335,0.8135644793510437,0.8300005793571472,0.8232728242874146,0.8180612921714783,0.7796549797058105,0.7236281633377075,9.191273441474975,6.845349129538986,10.263352615714657,11.03056149942391,13.637187821940083,16.90231922336077,37.18544343047525,Dutch
-473.01788330078125,107.04605865478516,-8.09326457977295,26.14417266845703,13.50263786315918,-7.952040672302246,-8.666632652282715,-4.238086223602295,-12.634801864624023,-1.8168261051177979,-6.404605865478516,-7.79310941696167,-0.8288702368736267,0.5218383073806763,0.561944842338562,0.5885499119758606,0.6480740308761597,0.6402223706245422,0.6051027774810791,0.6035493612289429,0.6028858423233032,0.5816683173179626,0.520168125629425,0.4920182228088379,0.5021570920944214,17.827660324967862,9.413819771056227,13.027685463518432,13.16325487943133,16.825847651663636,24.021219624474735,44.31499411808022,Dutch
-489.170654296875,104.94817352294922,-7.144384384155273,21.71693229675293,5.706845283508301,-5.64788293838501,-11.549131393432617,-3.3215417861938477,-10.7898530960083,-1.4062860012054443,-15.414928436279297,-10.362537384033203,-3.4709954261779785,0.5636839866638184,0.5790060758590698,0.5987392067909241,0.574038028717041,0.5649057626724243,0.5622808337211609,0.5688839554786682,0.5880488157272339,0.5741755962371826,0.5886656641960144,0.5759565830230713,0.5645843744277954,16.895534107605478,8.425497996844529,12.291215379969987,13.312439849104292,16.31738939109851,21.52603154851375,41.25296160551658,Dutch
-502.7091979980469,97.97276306152344,-0.7096014618873596,29.200233459472656,17.577844619750977,-0.8321601748466492,-5.229312419891357,2.6172428131103516,-6.394626617431641,3.905992269515991,-5.056339263916016,-5.45033597946167,-1.322237253189087,0.5519699454307556,0.5892243981361389,0.6617510914802551,0.6573368906974792,0.6368861794471741,0.6517987847328186,0.6588193774223328,0.6445475816726685,0.5813096165657043,0.5573984384536743,0.5445073843002319,0.5285601019859314,16.638961624239784,10.957545515414434,12.069443164998292,12.88276924398753,15.712482526023937,21.206117329315198,41.33447686548567,Dutch
-517.6259155273438,93.26506042480469,7.650916576385498,29.014219284057617,19.454912185668945,0.5818154811859131,-3.131963014602661,3.286985158920288,-6.604041576385498,0.4530088007450104,-5.9137349128723145,-3.353205442428589,1.310860514640808,0.6281272768974304,0.6671808362007141,0.7088056206703186,0.6986424326896667,0.6806653738021851,0.6537009477615356,0.6446560621261597,0.6168473362922668,0.5524225234985352,0.5518520474433899,0.5430231094360352,0.5580624341964722,16.76239255740627,10.881550134971523,12.329118524051847,12.51209433791949,15.786468731979241,21.611705344245102,43.37258211742819,Dutch
-504.692138671875,100.56304931640625,-1.7145010232925415,28.69651985168457,18.760395050048828,0.37910595536231995,-7.0969624519348145,1.6471155881881714,-8.928845405578613,4.494338512420654,-7.465385913848877,-5.67139196395874,0.17951276898384094,0.5576027631759644,0.6040818095207214,0.6478452086448669,0.6415896415710449,0.6421644687652588,0.6406874060630798,0.6364086270332336,0.6146689057350159,0.5662539601325989,0.5759850144386292,0.5447837114334106,0.5035154819488525,17.07527481867113,10.510095491173354,12.540599595017305,12.515588888484746,15.95790712531459,20.784911265377282,39.017038266361446,Dutch
-526.2830200195312,100.3449935913086,2.511958122253418,29.00386619567871,15.83337688446045,1.4728281497955322,-4.800840854644775,2.4725193977355957,-7.986619472503662,3.2795560359954834,-6.053344249725342,-1.7690744400024414,0.11354119330644608,0.5583040118217468,0.6269780993461609,0.6778591871261597,0.6852969527244568,0.6672027707099915,0.6476283073425293,0.6305875778198242,0.6223354339599609,0.5911974310874939,0.5825880765914917,0.5878992676734924,0.537122368812561,16.90836630246938,10.90159055307462,12.016202535396165,12.36865514620969,15.493732288292462,19.890363294376243,38.55612366306549,Dutch
-502.99957275390625,104.44690704345703,-1.8440181016921997,26.848966598510742,17.39529800415039,-3.1700620651245117,-6.771289348602295,2.932098150253296,-9.297557830810547,2.383970260620117,-10.975247383117676,-8.726378440856934,0.2847396731376648,0.5517453551292419,0.5932023525238037,0.6657490134239197,0.6644221544265747,0.6466878056526184,0.6320400834083557,0.6197881698608398,0.6198012232780457,0.6011306643486023,0.5708659887313843,0.529086172580719,0.5252257585525513,17.393587983193907,9.736173141844061,12.456551091912894,12.96439722672248,16.02440517109202,21.261037657705486,40.1861260584199,Dutch
-664.7559814453125,95.4636001586914,-14.140361785888672,23.106191635131836,8.80224609375,-5.74679708480835,-4.501215934753418,-10.818624496459961,-10.833625793457031,-5.9088263511657715,-4.1585469245910645,1.640360713005066,3.8223485946655273,0.6776881814002991,0.7427741289138794,0.6592035889625549,0.5893989205360413,0.5454085469245911,0.554079532623291,0.5330461859703064,0.5110486149787903,0.48716551065444946,0.5183952450752258,0.5608994364738464,0.6336656808853149,10.198201174422683,5.965294269206612,11.32106046229557,10.801099261801822,14.274509930354554,19.219914765445846,36.417323933869525,Dutch
-489.84307861328125,104.64789581298828,7.0853729248046875,33.25189971923828,17.10406494140625,3.139993190765381,-1.5665168762207031,8.147668838500977,-8.67924690246582,4.772883415222168,-8.114540100097656,-3.7626137733459473,2.881455659866333,0.5821460485458374,0.6318737268447876,0.7016839385032654,0.7086716294288635,0.6862174272537231,0.6592159867286682,0.6332849264144897,0.6141749620437622,0.5531637668609619,0.5155284404754639,0.5251166224479675,0.5547034740447998,16.140605038662923,11.113397898245282,12.962263481004095,12.770934795360057,16.023572161361944,20.618121052017255,40.230803048038986,Dutch
-497.2025146484375,112.77606201171875,-8.126276016235352,24.443849563598633,7.071125030517578,-10.7364501953125,-7.188849449157715,-0.8477393388748169,-15.606636047363281,2.9592182636260986,-10.835269927978516,-9.218155860900879,-0.18767720460891724,0.5110259056091309,0.5714980363845825,0.647216796875,0.6164626479148865,0.601636528968811,0.6075240969657898,0.588931679725647,0.5920931696891785,0.551441490650177,0.5241206288337708,0.5049857497215271,0.49731892347335815,17.629068446984256,9.550407933061667,12.216997700925344,13.8338955846796,17.137594668225166,22.887578528722035,39.85726765097408,Dutch
-483.52557373046875,97.31544494628906,-9.1052827835083,28.46963882446289,13.412169456481934,1.9199409484863281,-13.487659454345703,-4.22081995010376,-9.704755783081055,10.782511711120605,-7.4260687828063965,-13.192710876464844,-1.9073556661605835,0.4988938868045807,0.5240647792816162,0.5722298622131348,0.5825059413909912,0.5921780467033386,0.6106850504875183,0.6337400078773499,0.6259265542030334,0.6142396926879883,0.5852740406990051,0.5842031240463257,0.5106721520423889,17.033435705292998,9.108734897540492,11.701065560780032,13.28079476615158,17.52107472915248,22.384273637501458,41.71915279952514,Dutch
-532.2059326171875,113.2852554321289,17.842519760131836,31.5889892578125,11.436080932617188,-2.296579599380493,-6.890280723571777,-8.72353744506836,-8.470551490783691,-0.8731105327606201,-6.39304780960083,-12.362212181091309,-5.751594543457031,0.5436081290245056,0.5198531746864319,0.5322848558425903,0.5440866947174072,0.5648044347763062,0.6208271384239197,0.6642258167266846,0.7100353240966797,0.7110581994056702,0.6471115350723267,0.5977434515953064,0.5642980337142944,16.318592199733857,8.259847029696054,12.199156282930616,14.685815382636482,16.29526863885289,21.156939618141166,43.48004032934919,Dutch
-357.930419921875,101.31671142578125,26.199237823486328,45.709293365478516,22.109577178955078,17.11056900024414,6.096379280090332,8.7831449508667,-1.2933353185653687,8.5888032913208,3.3130648136138916,8.132543563842773,3.8356783390045166,0.6465127468109131,0.579230010509491,0.6535215377807617,0.6964808702468872,0.7391334772109985,0.7865511775016785,0.8257014751434326,0.8387832045555115,0.8245469331741333,0.8087841272354126,0.781251847743988,0.7335954308509827,9.349149422333046,6.662293600030181,9.981234169132001,11.202198292416286,13.629758074614198,16.988652350561104,37.75216168580306,Dutch
-473.479736328125,107.24380493164062,-9.677332878112793,23.67283821105957,14.13841724395752,2.0692715644836426,-7.748282432556152,-6.530341148376465,-18.323589324951172,2.3029963970184326,-4.039577007293701,-10.844502449035645,-9.304570198059082,0.6626080274581909,0.5935549139976501,0.5250900983810425,0.5008540749549866,0.4748597741127014,0.46262916922569275,0.4915931522846222,0.5349821448326111,0.5807127952575684,0.584007740020752,0.6863608360290527,0.7113403677940369,15.458923087451435,7.1768934390143375,10.86629042045152,11.878424628227549,16.929890962331932,21.125051162582057,40.559107908457314,Dutch
-553.5532836914062,99.09901428222656,-16.891645431518555,23.473520278930664,11.213447570800781,-9.465500831604004,-11.119142532348633,-15.988370895385742,-14.16574764251709,-2.5394649505615234,-4.42167854309082,-0.517296314239502,5.4134602546691895,0.6254445314407349,0.6997243762016296,0.6308122277259827,0.5544698238372803,0.5240662693977356,0.5672213435173035,0.5674524903297424,0.4849872589111328,0.43077003955841064,0.43195411562919617,0.46421167254447937,0.5516529083251953,10.082803135550314,6.451465730389171,10.847669413633147,11.234823884169964,14.570156472102067,18.84180670851556,36.641444071132845,Dutch
-567.1135864257812,93.10884094238281,-16.33284568786621,28.42266845703125,8.551199913024902,-9.616345405578613,-6.025622844696045,-13.359458923339844,-15.83974552154541,-4.560922145843506,-4.309539318084717,2.528768539428711,6.077996253967285,0.7232239842414856,0.7376793026924133,0.6806801557540894,0.5451555252075195,0.4483456313610077,0.4512300193309784,0.4502289295196533,0.4348432421684265,0.42893722653388977,0.42907002568244934,0.4843260943889618,0.6066148281097412,9.973262825316361,5.709494883020155,11.801836906709246,11.053127143610439,14.420312621425474,19.568424901542844,37.19425239975705,Dutch
-486.3269348144531,105.41998291015625,-7.414463520050049,25.8544921875,4.3855204582214355,-3.8117778301239014,-10.142189025878906,-1.1281039714813232,-9.701645851135254,-1.5803362131118774,-13.907779693603516,-5.902458667755127,-0.5885516405105591,0.5373554229736328,0.5751379132270813,0.6260213851928711,0.605579674243927,0.5826225876808167,0.5770120620727539,0.5635128617286682,0.5737752318382263,0.5418530106544495,0.5329796671867371,0.5403146743774414,0.5459406971931458,17.51018869390497,8.877800071970148,12.547821933941762,13.273701758984771,16.397025262980453,20.576353623206632,39.87038186879166,Dutch
